VRF name,Prefix,RT values
maxis_S1U_MOCN,10.226.1.214/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.216/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.218/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.223/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.226/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.227/32,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.229/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.230/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.237/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.241/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.243/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.247/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.248/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.1.250/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.4/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.5/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.9/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.10/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.12/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.58/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.59/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.61/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.67/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.72/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.73/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.74/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.78/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.88/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.91/32,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.93/32,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.99/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.100/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.103/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.104/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.105/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.106/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.110/32,"7100:23019, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.111/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.112/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.116/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.121/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.129/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.134/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.135/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.136/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.137/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.138/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.142/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.143/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.145/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.146/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.147/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.148/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.151/32,"4101:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.152/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.155/32,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.162/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.182/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.183/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.186/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.192/32,"4001:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.193/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.196/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.210/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.212/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.222/32,"4005:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.226/32,"4001:23010, 4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.227/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.228/32,"4101:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.237/32,"4100:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.238/32,"4001:23010, 4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.239/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.242/32,"4008:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.244/32,"4001:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.248/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.249/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.252/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.253/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.2.254/32,"4008:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.9/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.10/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.11/32,"4101:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.13/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.16/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.20/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.22/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.23/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.24/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.25/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.26/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.27/32,"4001:23010, 4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.29/32,"4008:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.31/32,"4001:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.33/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.34/32,"4001:23010, 4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.35/32,"4101:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.36/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.37/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.38/32,"4001:23005, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.40/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.42/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.45/32,"4101:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.46/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.49/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.52/32,"4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.53/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.57/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.59/32,"4100:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.60/32,"4100:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.62/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.64/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.67/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.69/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.70/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.71/32,"4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.72/32,"4001:23006, 4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.75/32,"4100:23010, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.76/32,"4100:23006, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.80/32,"4001:23009, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.88/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.95/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.101/32,"4002:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.104/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.105/32,"4002:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.106/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.116/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.119/32,"4004:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.127/32,"4001:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.128/32,"4001:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.134/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.141/32,"4001:23005, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.142/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.145/32,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.146/32,"4101:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.150/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.151/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.153/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.154/32,"4103:23007, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.159/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.160/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.162/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.163/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.166/32,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.169/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.170/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.172/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.174/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.175/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.176/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.179/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.180/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.181/32,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.182/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.183/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.184/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.185/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.189/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.193/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.197/32,"4100:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.200/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.201/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.207/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.208/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.209/32,"4100:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.210/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.211/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.212/32,"4100:23008, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.214/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.216/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.218/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.223/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.226/32,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.227/32,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.229/32,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.230/32,"4100:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.237/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.241/32,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.243/32,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.247/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.248/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.3.250/32,"4001:23002, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.12/30,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.16/30,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.32/30,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.36/30,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.44/30,"65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.232/30,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.236/30,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.8.244/30,"4001:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.12/30,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.32/30,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.36/30,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.40/30,"4001:23001, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.56/30,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.96/30,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.108/30,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.116/30,"4100:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.140/30,"4001:23003, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.144/30,"65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.156/30,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.160/30,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.164/30,"4100:23012, 65535:21001, 65535:21101, 65535:23001, 65535:65641, 65535:66042"
maxis_S1U_MOCN,10.226.9.168/30,"4001:23004, 65535:21001, 65535:21101, 65535:23001, 65535:65581, 65535:65641, 65535:66042"
