VRF name,Prefix,RT values
maxis_IuPS,203.82.89.51/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.58/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.59/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.60/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.61/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.62/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.63/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.64/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.65/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.66/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.67/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.73/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.74/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.75/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.80/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.96/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.112/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.113/32,"65535:18000, 65535:26002, 65535:60121, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.114/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.115/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.117/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.118/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.120/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.121/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.128/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.134/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.136/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.137/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.139/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.140/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.141/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.142/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.144/29,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.145/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.146/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.147/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.149/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.150/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.153/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.154/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.155/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.160/27,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.160/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.171/32,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
maxis_IuPS,203.82.89.173/32,"65535:18000, 65535:26002, 65535:60121, 65535:61064, 65535:61262, 65535:62582, 65535:63342, 65535:65222, 65535:65561"
maxis_IuPS,203.82.89.176/28,"65535:18000, 65535:26002, 65535:26302, 65535:60121, 65535:62582, 65535:63342, 65535:65561"
